company;language;report_type;year;link
Coop Genossenschaft;DE;AR;2006;"https://report.coop.ch/app/uploads/COOP_GB_2006_d_low-1.pdf"
Coop Genossenschaft;DE;SR;2006;"https://report.coop.ch/app/uploads/COOP_NHB_2006_d_low-1.pdf"
Coop Genossenschaft;DE;AR;2005;"https://report.coop.ch/app/uploads/COOP_GB_2005_d_low.pdf"
Coop Genossenschaft;DE;AR;2004;"https://report.coop.ch/app/uploads/COOP_GB_2004_d_low.pdf"
Coop Genossenschaft;DE;AR;2003;"https://report.coop.ch/app/uploads/COOP_GB_2003_d_low.pdf"
Coop Genossenschaft;DE;SR;2004;"https://report.coop.ch/app/uploads/COOP_NHB_2004_d_low.pdf"
Coop Genossenschaft;DE;AR;2002;"https://report.coop.ch/app/uploads/COOP_GB_2002_d_low.pdf"
Coop Genossenschaft;DE;AR;2019;"https://report.coop.ch/app/uploads/Coop_GB19_de.pdf"
Coop Genossenschaft;EN;AR;2019;"https://report.coop.ch/app/uploads/Coop_GB19_en.pdf"
Coop Genossenschaft;IT;AR;2019;"https://report.coop.ch/app/uploads/Coop_GB19_it.pdf"
Coop Genossenschaft;IT;AR;2018;"https://report.coop.ch/app/uploads/Coop_GB18_it.pdf"
Coop Genossenschaft;IT;AR;2017;"https://report.coop.ch/app/uploads/Coop_GB17_it.pdf"
Coop Genossenschaft;IT;AR;2016;"https://report.coop.ch/app/uploads/Coop_GB_2016_it.pdf"
Coop Genossenschaft;IT;AR;2015;"https://report.coop.ch/app/uploads/COOP_GB_2015_i_low.pdf"
Coop Genossenschaft;IT;SR;2015;"https://report.coop.ch/app/uploads/COOP_NHB_2015_i_low.pdf
Coop Genossenschaft;IT;AR;2014;"https://report.coop.ch/app/uploads/COOP_GB_2014_i_low.pdf"
Coop Genossenschaft;IT;SR;2014;"https://report.coop.ch/app/uploads/COOP_NHB_2014_i_low.pdf"
Coop Genossenschaft;IT;AR;2013;"https://report.coop.ch/app/uploads/COOP_GB_2013_i_low.pdf"
Coop Genossenschaft;IT;SR;2013;"https://report.coop.ch/app/uploads/COOP_NHB_2013_i_low.pdf"
Coop Genossenschaft;IT;AR;2012;"https://report.coop.ch/app/uploads/COOP_GB_2012_i_low.pdf"
Coop Genossenschaft;IT;SR;2012;"https://report.coop.ch/app/uploads/COOP_NHB_2012_i_low.pdf"
Coop Genossenschaft;IT;AR;2011;"https://report.coop.ch/app/uploads/COOP_GB_2011_i_low.pdf"
Coop Genossenschaft;IT;SR;2011;"https://report.coop.ch/app/uploads/COOP_NHB_2011_i_low.pdf"
Coop Genossenschaft;IT;AR;2010;"https://report.coop.ch/app/uploads/COOP_GB_2010_i_low.pdf"
Coop Genossenschaft;IT;SR;2010;"https://report.coop.ch/app/uploads/COOP_NHB_2010_i_low.pdf"
Coop Genossenschaft;IT;AR;2009;"https://report.coop.ch/app/uploads/COOP_GB_2009_i_low.pdf"
Coop Genossenschaft;IT;SR;2009;"https://report.coop.ch/app/uploads/COOP_NHB_2009_i_low.pdf"
Coop Genossenschaft;IT;AR;2008;"https://report.coop.ch/app/uploads/COOP_GB_2008_i_low.pdf"
Coop Genossenschaft;IT;SR;2008;"https://report.coop.ch/app/uploads/COOP_NHB_2008_i_low.pdf"
Coop Genossenschaft;IT;AR;2007;"https://report.coop.ch/app/uploads/COOP_GB_2007_i_low.pdf"
Coop Genossenschaft;IT;SR;2007;"https://report.coop.ch/app/uploads/COOP_NHB_2007_i_low.pdf"
Coop Genossenschaft;IT;AR;2006;"https://report.coop.ch/app/uploads/COOP_GB_2006_i_low.pdf"
Coop Genossenschaft;IT;SR;2006;"https://report.coop.ch/app/uploads/COOP_NHB_2006_i_low.pdf"
Coop Genossenschaft;IT;AR;2005;"https://report.coop.ch/app/uploads/COOP_GB_2005_i_low.pdf"
Coop Genossenschaft;IT;AR;2004;"https://report.coop.ch/app/uploads/COOP_GB_2004_i_low.pdf"
Coop Genossenschaft;IT;AR;2003;"https://report.coop.ch/app/uploads/COOP_GB_2003_i_low.pdf"
Coop Genossenschaft;IT;SR;2004;"https://report.coop.ch/app/uploads/COOP_NHB_2004_i_low.pdf"
Coop Genossenschaft;IT;AR;2002;"https://report.coop.ch/app/uploads/COOP_GB_2002_i_low.pdf"
Coop Genossenschaft;FR;AR;2019;"https://report.coop.ch/app/uploads/Coop_GB19_fr.pdf"
Coop Genossenschaft;FR;AR;2018;"https://report.coop.ch/app/uploads/Coop_GB18_fr.pdf"
Coop Genossenschaft;FR;AR;2017;"https://report.coop.ch/app/uploads/Coop_GB17_fr.pdf"
Coop Genossenschaft;FR;AR;2016;"https://report.coop.ch/app/uploads/Coop_GB_2016_fr.pdf"
Coop Genossenschaft;FR;AR;2015;"https://report.coop.ch/app/uploads/COOP_GB_2015_f_low.pdf"
Coop Genossenschaft;FR;SR;2015;"https://report.coop.ch/app/uploads/COOP_NHB_2015_f_low.pdf"
Coop Genossenschaft;FR;AR;2014;"https://report.coop.ch/app/uploads/COOP_GB_2014_f_low.pdf"
Coop Genossenschaft;FR;SR;2014;"https://report.coop.ch/app/uploads/COOP_NHB_2014_f_low.pdf"
Coop Genossenschaft;FR;AR;2013;"https://report.coop.ch/app/uploads/COOP_GB_2013_f_low.pdf"
Coop Genossenschaft;FR;SR;2013;"https://report.coop.ch/app/uploads/COOP_NHB_2013_f_low.pdf"
Coop Genossenschaft;FR;AR;2012;"https://report.coop.ch/app/uploads/COOP_GB_2012_f_low.pdf"
Coop Genossenschaft;FR;SR;2012;"https://report.coop.ch/app/uploads/COOP_NHB_2012_f_low.pdf"
Coop Genossenschaft;FR;AR;2011;"https://report.coop.ch/app/uploads/COOP_GB_2011_f_low.pdf"
Coop Genossenschaft;FR;SR;2011;"https://report.coop.ch/app/uploads/COOP_NHB_2011_f_low.pdf"
Coop Genossenschaft;FR;AR;2010;"https://report.coop.ch/app/uploads/COOP_GB_2010_f_low.pdf"
Coop Genossenschaft;FR;SR;2010;"https://report.coop.ch/app/uploads/COOP_NHB_2010_f_low.pdf"
Coop Genossenschaft;FR;AR;2009;"https://report.coop.ch/app/uploads/COOP_GB_2009_f_low.pdf"
Coop Genossenschaft;FR;SR;2009;"https://report.coop.ch/app/uploads/COOP_NHB_2009_f_low.pdf"
Coop Genossenschaft;FR;AR;2008;"https://report.coop.ch/app/uploads/COOP_GB_2008_f_low.pdf"
Coop Genossenschaft;FR;SR;2008;"https://report.coop.ch/app/uploads/COOP_NHB_2008_f_low.pdf"
Coop Genossenschaft;FR;AR;2007;"https://report.coop.ch/app/uploads/COOP_GB_2007_f_low.pdf"
Coop Genossenschaft;FR;SR;2007;"https://report.coop.ch/app/uploads/COOP_NHB_2007_f_low.pdf"
Coop Genossenschaft;FR;AR;2006;"https://report.coop.ch/app/uploads/COOP_GB_2006_f_low.pdf"
Coop Genossenschaft;FR;SR;2006;"https://report.coop.ch/app/uploads/COOP_NHB_2006_f_low.pdf"
Coop Genossenschaft;FR;AR;2005;"https://report.coop.ch/app/uploads/COOP_GB_2005_f_low.pdf"
Coop Genossenschaft;FR;AR;2004;"https://report.coop.ch/app/uploads/COOP_GB_2004_f_low.pdf"
Coop Genossenschaft;FR;SR;2004;"https://report.coop.ch/app/uploads/COOP_NHB_2004_f_low.pdf"
Coop Genossenschaft;FR;AR;2003;"https://report.coop.ch/app/uploads/COOP_GB_2003_f_low.pdf"
Coop Genossenschaft;FR;AR;2002;"https://report.coop.ch/app/uploads/COOP_GB_2002_f_low.pdf"
