company;language;report_type;year;link
SoftwareONE Holding AG;EN;AR;2019;"https://report.softwareone.com/ar19/app/uploads/SoftwareONE_AR19.pdf"
SoftwareONE Holding AG;EN;FR;2018;"https://www.softwareone.com/-/media/global/about/investors/files/swo_consolidated_financials_2018.pdf?la=en&rev=da385808bdea4669b4bfa440fbd7501c&hash=C8595CFBA01B4C252DF760538BA19483A9F066A7"
SoftwareONE Holding AG;EN;FR;2017;"https://www.softwareone.com/-/media/global/about/investors/files/swo_consolidated_financials_2017.pdf?la=en&rev=18f336d376a3473bb14bd75812eccaa9&hash=D1E36140B3C6F5A68FF42E7E54FA93AC3386D28F"
